work_id,user_id,title,username,fandoms,rating,warnings,slash_categories,status,date_updated,relationships,characters,freeforms,summary,language,words,chapters,comments,kudos,bookmarks,hits
work_36500893,user-3315828,"God of Mischief, Master of Death",CrazyArtChic,"['Harry Potter - J. K. Rowling', 'The Avengers (Marvel Movies)', 'Labyrinth (1986)', 'Marvel Cinematic Universe']",Teen And Up Audiences,['Choose Not To Use Archive Warnings'],['Gen'],Work in Progress,10 Nov 2022,['No Relationship Tags'],"['Female Harry Potter - Character', 'Hermione Granger', 'Weasley Family (Harry Potter)', 'Sirius Black', 'Loki (Marvel)', 'The Norns', 'Death - Character', 'The Potters - Character', 'The Dursleys', 'Tony Stark', 'Remus Lupin', 'Severus Snape', 'Jörmungandr | Jormungand | Midgard Serpent (Norse Religion & Lore)', 'Jareth (Labyrinth)', 'Thor', 'Hogun (Marvel)', 'Fandral (Marvel)', 'Sif (Marvel)', 'Volstagg (Marvel)', 'Heimdall (Marvel)', 'Frigga | Freyja (Marvel)', 'Albus Dumbledore', 'Minerva McGonagall', 'Filius Flitwick', 'Rubeus Hagrid', 'Tom Riddle | Voldemort', 'Malfoy Family (Harry Potter)', 'Wade Wilson', 'Matt Murdock', 'Dolores Umbridge', 'Arabella Figg', 'Eir (Marvel)', 'Hela (Marvel)', 'Odin (Marvel)', 'Obadiah Stane', 'Happy Hogan', 'Pepper Potts', 'Dobby (Harry Potter)', 'Winky (Harry Potter)', 'Fenrir (Marvel)', 'Hogwarts Ghosts', 'Hogwarts Staff', 'Hogwarts Castle - Character', 'Logan (X-Men)', 'Magneto', 'Raven | Mystique', 'Charles Xavier', 'Howling Commandos', 'James ""Bucky"" Barnes', 'Nick Fury', 'Phil Coulson', 'Greek Pantheon - Character']","['Rule 63', 'Time Travel Fix-It', 'Master of Death Harry Potter', 'Loki is Harry Potter', 'Female Harry Potter', 'mentions of child abuse', 'loose references to Norse Mythology', 'Minor Character Death', 'no betas we die like men', 'Redemption is a bitch', 'Inspired by Addams Family', 'loose references to Greek Mythology', 'Easter Eggs']",No summary,English,337156,100/?,4921,5571,1527,286973
work_7402507,user-263796,Life After Death,ryulabird,"['Harry Potter - J. K. Rowling', 'Katekyou Hitman Reborn!']",Mature,['Choose Not To Use Archive Warnings'],"['Gen', 'M/M']",Work in Progress,26 Dec 2020,['Harry Potter/Reborn'],"['Harry Potter', 'Reborn']","['Eventual Smut', 'Eventual Romance', 'Eventual Relationships', 'Master of Death Harry Potter', 'World Travel', 'Past Relationship(s)', 'Emotional Hurt/Comfort', 'Coffee', 'Dying Will Flames', 'Slow Build', 'Slow To Update', 'Other Fandoms Not Mentioned in Tags', 'Other Additional Tags to Be Added', 'Unreliable Narrator', 'Explicit Language', 'Italian Mafia']",No summary,English,55049,10/?,792,5571,2256,88057
work_22914067,user-4320963,To Look a Gift Horse in the Mouth,Onyx_and_Elm,['Harry Potter - J. K. Rowling'],Explicit,['Choose Not To Use Archive Warnings'],['F/M'],Complete Work,23 Sep 2020,"['Hermione Granger/Draco Malfoy', 'Hermione Granger & Draco Malfoy']","['Hermione Granger', 'Draco Malfoy', 'Harry Potter', 'Bill Weasley', 'Ginny Weasley']","['Post-Hogwarts', 'Ministry of Magic (Harry Potter)', 'Ministry of Magic Employee Draco Malfoy', 'Ministry of Magic Employee Hermione Granger', 'Post-Canon', 'Angst', 'Love/Hate', 'Patronus', 'Teaching', 'Redeemed Draco Malfoy', 'Office Sex', 'Smut', 'Explicit Sexual Content', 'One Shot', ""But Actually It's A Three Shot"", 'POV Hermione Granger', 'Snarky Draco Malfoy', 'Dementors', 'Banter', 'lots of banter']",No summary,English,13943,3/3,224,5569,976,67205
work_14878328,user-4316,Rock-a-bye Sweet Baby James,Femme (femmequixotic),['Harry Potter - J. K. Rowling'],Explicit,['No Archive Warnings Apply'],['M/M'],Complete Work,09 Jun 2018,['Draco Malfoy/Harry Potter'],"['Harry Potter', 'Draco Malfoy', 'Ron Weasley', 'Hermione Granger', 'Narcissa Black Malfoy', 'Molly Weasley', 'Arthur Weasley']","['Post Mpreg', 'Kid Fic', 'Postpartum blues', 'Secret pregnancy', 'Pregnant Harry Potter', 'Harry Potter Epilogue What Epilogue | EWE', 'Post-Hogwarts']",No summary,English,28402,1/1,115,5569,1123,73896
work_29970729,user-5683279,Per Aspera Ad Astra,Mast3rofd3ath,"['Marvel Cinematic Universe', 'The Avengers (Marvel Movies)', 'Harry Potter - J. K. Rowling']",Mature,['Graphic Depictions Of Violence'],"['F/F', 'F/M', 'M/M', 'Multi']",Complete Work,18 Jun 2022,"['Harry Potter & Tony Stark', 'James ""Rhodey"" Rhodes & Tony Stark', 'Harry Potter & James ""Rhodey"" Rhodes', 'James ""Bucky"" Barnes/Harry Potter', 'Loki/Harry Potter', 'Harry Potter/Loki/Bucky Barnes', 'Harry Potter & Hope Van Dyne']","['Harry Potter', 'Tony Stark', 'James ""Rhodey"" Rhodes', 'Mama Rhodes', 'Papa Rhodes', 'Hope Van Dyne', 'Pepper Potts', 'Steve Rogers', 'Nick Fury', 'Phil Coulson', 'Natasha Romanov (Marvel)', 'Thor (Marvel)', 'Loki (Marvel)', 'Obadiah Stane', 'Original Characters', 'James ""Bucky"" Barnes', 'Brock Rumlow', 'Sharon Carter (Marvel)', 'Peggy Carter', 'Hank Pym', 'SHIELD Agents & Staff', 'Hydra Agents', 'Alexander Pierce', 'Odin (Marvel)', 'Frigga | Freyja (Marvel)', 'Jarvis (Iron Man movies)', 'You (Iron Man movies)', 'Butterfingers (Iron Man movies)', 'Friday (Marvel)', 'Wanda Maximoff', 'Clint Barton', 'Bruce Banner']","['Female Harry Potter', ""tony stark is hadriana's brother"", ""rhodey is hadriana's brother"", 'Civil War Team Iron Man', 'Not Steve Rogers Friendly', 'not team Cap friendly', 'hadriana hates shield', ""she's suspicious of shady government spy organisations"", 'BAMF Harry Potter', 'BAMF Tony Stark', 'Tony Stark Has Issues', 'Tony Stark Has Post-Traumatic Stress Disorder', ""tony stark is the world's best big bro"", 'Bisexual Harry Potter', 'Bisexual Tony Stark', 'Harry Potter Has Issues', 'basically everyone is gay as fuck', 'Genderfluid Loki (Marvel)', 'Bisexual Bucky Barnes', 'Homophobia', 'Period-Typical Homophobia', 'Period-Typical Sexism', 'Mental Health Issues', 'Panic Attacks', 'Anxiety', 'Depression', 'Jotunn Loki (Marvel)', 'BAMF Loki (Marvel)', 'Hurt Loki (Marvel)', 'Loki Needs a Hug (Marvel)', 'hadriana and james team up to destroy hydra', 'hydra is revealed a lot sooner']",No summary,English,147782,24/24,928,5565,2036,181892
work_593693,user-86752,Baby In A Box,Sita_Z,['Harry Potter - J. K. Rowling'],General Audiences,['Choose Not To Use Archive Warnings'],['Gen'],Complete Work,15 Dec 2012,['No Relationship Tags'],"['Harry Potter', 'Severus Snape', 'Albus Dumbledore', 'Remus Lupin']","['Child Abuse', 'Neglect', 'Graphic Description', 'Major Character Injury', 'Alternate Universe - Canon', 'Father-Son Relationship', 'Snape-adopts-Harry', 'Kid Fic', 'Christmas']",No summary,English,10071,2/2,163,5565,1145,50636
work_12479128,user-246310,Chaos Theory,Tessa Crowley (tessacrowley),['Harry Potter - J. K. Rowling'],Explicit,"['Graphic Depictions Of Violence', 'Major Character Death']",['M/M'],Complete Work,14 Dec 2017,['Draco Malfoy/Harry Potter'],"['Draco Malfoy', 'Harry Potter', 'Severus Snape', 'Lucius Malfoy', 'Narcissa Black Malfoy']","['Alternate Universe - Canon Divergence', 'Canon Rewrite', 'Ravenclaw Draco Malfoy', 'Genius Draco Malfoy', 'Mathematics', 'Science', 'Young Love', 'First Kiss', 'First Time', 'Dark', 'Mind Control', 'Torture', 'Psychological Torture']",No summary,English,102712,78/78,1277,5561,2008,109164
work_30009138,user-4551509,Golden Age,black_blade,['Harry Potter - J. K. Rowling'],Mature,['Choose Not To Use Archive Warnings'],['M/M'],Complete Work,18 Jan 2022,['Harry Potter/Severus Snape'],"['Harry Potter', 'Severus Snape', 'Remus Lupin', 'James Potter', 'Sirius Black']","['Slow Build', 'Slow Burn', 'Slash', 'Teacher-Student Relationship', 'Time Travel', 'Sarcasm', 'Master of Death Harry Potter', 'Hogwarts', 'First Time']",No summary,English,95917,37/37,629,5559,1466,142853
work_14188524,user-3506154,Lord of Darkness,AngelSlayer135,['Harry Potter - J. K. Rowling'],Explicit,"['Graphic Depictions Of Violence', 'Underage']","['F/M', 'Multi']",Complete Work,23 Jun 2019,"['Hedwig/Harry Potter', 'Harry Potter/Ginny Weasley', 'Hermione Granger/Harry Potter', 'Luna Lovegood/Harry Potter', 'Harry Potter/Nymphadora Tonks', 'Fleur Delacour/Harry Potter', 'Daphne Greengrass/Harry Potter']","['Harry Potter', 'Hedwig (Harry Potter)', 'Ginny Weasley', 'Luna Lovegood', 'Hermione Granger', 'Nymphadora Tonks', 'Draco Malfoy', 'Albus Dumbledore', 'Severus Snape', 'Aurora Sinistra', 'Pansy Parkinson']","['Dark Harry', 'Powerful Harry', 'Slytherin Harry Potter']",No summary,English,400715,50/50,1946,5556,1286,561186
work_11822958,user-895607,A Crowned Family,sunshineglow118,"['Harry Potter - J. K. Rowling', 'Hannibal (TV)']",Mature,['Graphic Depictions Of Violence'],['M/M'],Complete Work,09 Nov 2020,"['Will Graham/Hannibal Lecter', 'Draco Malfoy/Harry Potter']","['Will Graham', 'Hannibal Lecter', ""Will Graham's Dogs"", 'Draco Malfoy', 'Harry Potter', 'Severus Snape', 'Albus Dumbledore', 'Minerva McGonagall', 'Freddie Lounds', 'Bedelia Du Maurier', 'Jack Crawford', 'Beverly Katz', 'Jimmy Price', 'Brian Zeller', 'Alana Bloom', 'Margot Verger', 'Mason Verger', 'Dr. Cordell Doemling', 'Nagini (Harry Potter)', 'Remus Lupin', 'Sirius Black', 'Peter Pettigrew', 'Lucius Malfoy', 'Narcissa Black Malfoy', 'Dobby (Harry Potter)', 'Rubeus Hagrid', 'Dolores Umbridge']","['Alternate Universe - Canon Divergence', 'Murder Husbands', 'Adopted Harry Potter', 'Anal Sex', 'Ravenstag', 'Creature Inheritance', 'Creature Hannibal', 'Fix-It', 'Murder', 'Abusive Dursley Family', 'Cannibalism', 'Hannibal is a Cannibal', 'Child Abuse', 'Child Harry Potter', 'Shower Sex', 'Cuddling & Snuggling', 'Running Away', 'Violence', 'Protective Hannibal Lecter', 'Horcruxes', 'First Year Fix-It', 'Second Year Fix-It', 'Third Year Fix-It', 'Good Slytherins', 'Good Severus Snape', 'Slytherin Harry Potter', 'Slytherin Fred and George Weasley', 'Porn With Plot', 'Slow Build Draco Malfoy/Harry Potter', 'Fourth Year Fix-it']",No summary,English,130791,44/44,1423,5553,1726,163974
work_38829984,user-10767122,Ten out of Ten,morriganmercy,['Harry Potter - J. K. Rowling'],Explicit,['No Archive Warnings Apply'],['F/M'],Complete Work,18 Jul 2022,['Hermione Granger/Draco Malfoy'],"['Hermione Granger', 'Draco Malfoy', 'Lucius Malfoy', 'Narcissa Black Malfoy', 'Kingsley Shacklebolt', 'Harry Potter', 'Ginny Weasley', 'Ron Weasley', 'Original Muggle Character(s)', 'Nilly the House Elf']","['Post-War', 'Harry Potter Epilogue What Epilogue | EWE', 'Forced Marriage', 'marriage law', 'Magical Bond', 'Enemies to Lovers', 'Forced Proximity', 'Unredeemed Draco Malfoy', 'Slow Burn', 'Sexual Tension', 'Unresolved Sexual Tension', 'Tension with Plot', 'Angst', 'Fluff', 'Domestic Fluff', 'Banter', 'Eventual Smut', 'Smut', 'Praise Kink', 'Spit Kink', '(mostly just spit as lube but also extra?)', ""(listen you'll have to take it up with the characters i just work here)"", 'Possessive Draco Malfoy', 'Hermione is a good neighbour', 'draco is good with kids', 'Draco Malfoy in the Muggle World', 'Angst with a Happy Ending']",No summary,English,61559,16/16,1218,5552,1651,137165
work_9494510,user-2693,Masquerade,prosodiical,['Fantastic Beasts and Where to Find Them (Movies)'],Explicit,['No Archive Warnings Apply'],['M/M'],Complete Work,29 Jan 2017,['Original Percival Graves/Newt Scamander'],"['Newt Scamander', 'Original Percival Graves']","['Costume Parties & Masquerades', 'Romance', 'Fluff and Smut', 'Love at First Sight', 'at least for Graves']",No summary,English,10374,1/1,198,5544,1226,40800
work_27824563,user-220929,Draco Black and the Prisoner of Nurmengard,starbrigid,['Harry Potter - J. K. Rowling'],Explicit,"['Graphic Depictions Of Violence', 'Major Character Death', 'Underage']","['F/M', 'Gen', 'M/M']",Complete Work,07 Jan 2022,"['Draco Malfoy/Harry Potter', 'Sirius Black/Remus Lupin', 'Neville Longbottom/Luna Lovegood', 'Hermione Granger/Ron Weasley', 'Albus Dumbledore/Gellert Grindelwald', 'Hermione Granger & Draco Malfoy', 'Draco Malfoy & Severus Snape', 'Gilderoy Lockhart/Severus Snape']","['Draco Malfoy', 'Theodore Nott', 'Harry Potter', 'Hermione Granger', 'Ron Weasley', 'Luna Lovegood', 'Neville Longbottom', 'Severus Snape', 'Sirius Black', 'Remus Lupin', 'Dobby (Harry Potter)', 'Millicent Bulstrode', 'Albus Dumbledore', 'Gellert Grindelwald', 'Bellatrix Black Lestrange', 'Gilderoy Lockhart']","['Time Travel', 'Post-Traumatic Stress Disorder - PTSD', 'Unreliable Narrator', 'Anti-Hero', 'Morally Grey Draco Malfoy', 'Dom/sub', 'Pensieves (Harry Potter)', 'Blood Magic', 'Mirror of Erised', 'The Deathly Hallows']",No summary,English,323728,34/34,3608,5543,662,224592
