work_id,user_id,title,username,fandoms,rating,warnings,slash_categories,status,date_updated,relationships,characters,freeforms,summary,language,words,chapters,comments,kudos,bookmarks,hits
work_3171550,user-203828,Running on Air,eleventy7,['Harry Potter - J. K. Rowling'],Teen And Up Audiences,['No Archive Warnings Apply'],['Multi'],Complete Work,25 Dec 2014,"['Draco Malfoy/Harry Potter', 'Harry/Ginny', 'past Draco/Astoria']","['Draco Malfoy', 'Harry Potter', 'Hermione Granger', 'Ron Weasley', 'Astoria Greengrass', 'Ginny Weasley']","['Mystery', 'Drama', 'Friendship', 'Slow Burn']",Draco Malfoy has been missing for three years. Harry is assigned the cold case and finds himself slowly falling in love with the memories he collects.,English,74875,17/17,3616,34748,11681,664126
work_1227880,user-211835,All Our Secrets Laid Bare,firethesound,['Harry Potter - J. K. Rowling'],Explicit,['Choose Not To Use Archive Warnings'],['M/M'],Complete Work,23 Feb 2014,"['Draco Malfoy/Harry Potter', 'Hermione Granger/Ron Weasley', 'Harry Potter/Original Male Character(s)']","['Draco Malfoy', 'Harry Potter', 'Ron Weasley', 'Hermione Granger', 'Original Male Character(s)', 'Original Female Character(s)', 'Lucius Malfoy', 'Narcissa Black Malfoy', 'Kingsley Shacklebolt']","['Auror Partners', 'Sexual Content', 'Wandless Magic', 'Mystery', 'Investigations', 'Magical Tattoos', 'Getting Together', 'Trapped', 'Secrets', 'Secret Relationship', 'Shower Sex', 'First Time', 'Loss of Virginity', 'Blow Jobs', 'Office Sex', 'Duelling', 'Falling In Love', 'Hats', 'Glasses', 'Curry', 'Tea', 'Bars and Pubs']","Over the six years Draco Malfoy has been an Auror, four of his partners have turned up dead. Harry Potter is assigned as his newest partner to investigate just what is going on.",English,149549,16/16,3155,34430,10760,799527
work_1651109,user-149808,Text Talk,merlywhirls,['Harry Potter - J. K. Rowling'],Not Rated,"['Choose Not To Use Archive Warnings', 'No Archive Warnings Apply']",['No category'],Complete Work,31 Dec 2015,"['Sirius Black/Remus Lupin', 'wolfstar - Relationship']","['Sirius Black', 'Remus Lupin', 'James Potter', 'Peter Pettigrew', 'Moony', 'Wormtail', 'Padfoot', 'Prongs', 'Lily Evans', 'Lily Potter', 'Alice Longbottom', 'Frank Longbottom']","['text', 'Texting', 'text fic', 'Hospital', 'Boarding School', 'MWPP', 'Marauders era', 'The Marauders - Freeform', 'Maurders AU', 'AU', 'Alternate Universe', 'Modern AU', 'texting fic', 'School', 'Injury', 'Mention of family abuse', 'mention of depression', 'family stuff', 'Parents', 'Illness', 'Homophobic Slurs']","Sirius is in boarding school, Remus is in hospital, and they don't know each other until Sirius texts the wrong number.",English,141250,14/14,3234,33904,8254,759567
work_15087428,user-2029570,Harry Potter and the Greatest Show,shadowscribe,['Harry Potter - J. K. Rowling'],Mature,['Choose Not To Use Archive Warnings'],['M/M'],Work in Progress,26 Jul 2022,"['Harry Potter/Tom Riddle', 'Harry Potter/Tom Riddle | Voldemort']","['Harry Potter', 'Albus Dumbledore', 'Tom Riddle | Voldemort', 'Sirius Black', 'Remus Lupin', 'Ron Weasley', 'Hermione Granger', 'Severus Snape', 'Draco Malfoy', 'Neville Longbottom', 'Hannah Abbott', 'Susan Bones', 'Blaise Zabini', 'Mandy Brocklehurst']","['do not copy to another site', 'Time Travel', 'Master of Death Harry Potter', 'Slytherin Harry Potter', 'Harry living his own life', 'Harry has no idea what he is doing', 'but he tries', 'Moral Ambiguity', 'Gray Harry', 'Neutral Harry', 'Manipulative Albus Dumbledore', 'but he also tries', 'it just doesnt work out the way he wants', 'Slytherins are people too', 'Work In Progress', 'irregular updates', 'Post-Traumatic Stress Disorder - PTSD', 'Implied/Referenced Child Abuse', 'Magically Powerful Harry Potter', 'Paganism', 'Pagan Festivals', 'papa snape', 'Slow Burn', 'But does it count as slow burn if we are just waiting for Harry to grow up', 'no beta we die like men', 'monstrously long fic', 'seriously', 'the sort of fic where you sink up to your eyeballs and marinate for a while', 'it is 120k words before Harry and Tom even talk', 'this started out as crack but then it got serious']",The last real thing Harry remembers is standing across from Voldemort and watching the killing curse fly at his face.,English,177701,25/?,6565,32447,10260,876100
work_1439476,user-6004,An Issue of Consequence,Faith Wood (faithwood),['Harry Potter - J. K. Rowling'],Explicit,['No Archive Warnings Apply'],['M/M'],Complete Work,15 Apr 2014,['Draco Malfoy/Harry Potter'],"['Draco Malfoy', 'Harry Potter', 'Blaise Zabini', 'Pansy Parkinson']","['HP: EWE', 'Hogwarts Eighth Year', 'Romance', 'Mystery', 'Humor', 'Explicit Sexual Content']",Draco has woken up in an alternate universe. Or he has woken up utterly insane. Nothing else can possibly explain why Harry Potter suddenly seems to think he's Draco's boyfriend.,English,20798,5/5,656,32396,5644,496341
work_15153092,user-3861138,All You Want,senlinyu,['Harry Potter - J. K. Rowling'],Explicit,['Choose Not To Use Archive Warnings'],['F/M'],Complete Work,08 Apr 2019,['Hermione Granger/Draco Malfoy'],"['Hermione Granger', 'Ginny Weasley', 'Draco Malfoy', 'Daphne Greengrass', 'Astoria Greengrass', 'Neville Longbottom', 'Theodore Nott', 'Anthony Goldstein', 'Minerva McGonagall', 'Pansy Parkinson']","['Hogwarts Eighth Year', 'Hogwarts Era', 'Post-Battle of Hogwarts', 'Post-War', 'Alternate Universe - Canon Divergence', 'Canon Compliant', 'Not Epilogue Compliant', 'Harry Potter Epilogue What Epilogue | EWE', 'Alpha/Beta/Omega Dynamics', 'Alpha/Omega', 'Alpha Draco Malfoy', 'Omega Hermione Granger', 'Mating Cycles/In Heat', 'Dominance', 'Submission', 'Knotting', 'Courtship', 'Scenting', 'Explicit Sexual Content', 'Porn With Plot', 'Hurt/Comfort', 'Omega Verse', 'Possessive Behavior', 'Attempted Sexual Assault', 'Not By Draco', 'Implied/Referenced Sexual Assault', 'Protective Draco Malfoy', 'Possessive Draco Malfoy', 'Miscommunication', 'Pining Draco Malfoy']","Eighth Year at Hogwarts was supposed to be Hermione’s. And it is, just not in the way she expects. Omegaverse fic.",English,172650,36/36,5802,32239,7602,1144868
work_16138103,user-47258,you've got the antidote for me,Kandakicksass,['Harry Potter - J. K. Rowling'],Mature,['Choose Not To Use Archive Warnings'],['M/M'],Complete Work,30 Sep 2018,"['Draco Malfoy/Harry Potter', 'Hermione Granger/Ron Weasley']","['Draco Malfoy', 'Harry Potter', 'Ron Weasley', 'Hermione Granger', 'Penelope Clearwater']","['Alternate Universe - Soulmates', 'Soul Bond', 'Red String of Fate', 'Heavy Angst', 'Terminal Illnesses', 'Major Illness']","When Harry Potter unintentionally severs their soulbond before it can fully form, Draco Malfoy resigns himself to a slow death and decides not to burden Harry with a soulmate he's made it very clear he doesn't want.",English,20730,1/1,1123,32133,8969,310542
work_5684710,user-88480,punch-drunk fingerprints,tamerofdarkstars,['Harry Potter - J. K. Rowling'],Teen And Up Audiences,['No Archive Warnings Apply'],['M/M'],Complete Work,10 Jan 2016,['Draco Malfoy/Harry Potter'],"['Draco Malfoy', 'Harry Potter']","[""I Don't Even Know"", 'Fluff', 'First Kiss', 'Soulmate-Identifying Marks', 'Alternate Universe - Soulmates', 'Hogwarts Eighth Year', 'This Is STUPID', 'draco secretly reads soulmate romance novels', 'Перевод на русский | Translation in Russian', 'Spanish Translation', '中文翻译 | Translation in Chinese']","In a world where every touch of a soulmate leaves a temporary heat mark on bare skin, Draco Malfoy suddenly finds his life devolving into a massive cliche because the Boy Who Lived Twice has no idea how to respect the personal space bubble.",English,1983,1/1,324,31737,3040,256397
work_22230682,user-223039,The Darkening of Your Soul,Maeglin_Yedi,['Harry Potter - J. K. Rowling'],Mature,['Underage'],['M/M'],Work in Progress,30 Sep 2022,"['Harry Potter/Tom Riddle', 'Harry Potter/Tom Riddle | Voldemort', 'Harry Potter/Voldemort']","['Harry Potter', 'Tom Riddle', 'Lord Voldemort', 'Luna Lovegood', 'Albus Dumbledore', 'Severus Snape', 'Draco Malfoy', 'Neville Longbottom', 'Blaise Zabini', 'Theodore Nott', 'Daphne Greengrass', 'Pansy Parkinson', 'Ernie Macmillan', 'Justin Finch-Fletchley', 'Tracey Davis (Harry Potter)', 'Susan Bones', 'Hannah Abbott', 'Peter Pettigrew', 'Sirius Black', 'Remus Lupin', 'Kreacher (Harry Potter)', 'Ron Weasley', 'Hermione Granger', 'Minerva McGonagall', 'Bartemius Crouch Jr.']","['Enemies to Friends to Lovers', 'Time Travel', 'Time Travel Fix-It', 'Alternate Universe - Time Travel', 'Do-Over', 'Fix-It', 'Fix-It of Sorts', 'Eventual Smut', 'Eventual Happy Ending', 'Master of Death Harry Potter', 'Bottom Harry', 'Morally Grey Harry Potter', 'Consensual Underage Sex', 'eventually', 'Sane Tom Riddle', 'Possessive Tom Riddle', 'Top Tom Riddle', 'Idiots in Love', 'Harry Potter is a Horcrux', 'Harry Potter is So Done', 'Harry Potter is a Brat', 'Harry Potter is Bad at Feelings', 'BAMF Neville Longbottom', 'Neville Longbottom is a Good Friend', 'No character bashing', 'BAMF Luna Lovegood', 'Luna Lovegood is a Good Friend', 'Manipulative Albus Dumbledore', 'Misguided Albus Dumbledore', 'Angst and Humor', 'Maybe some character bashing', 'Slytherin Harry Potter', 'Good Slytherins', 'Slytherins Being Slytherins', 'Oblivious Harry Potter', 'Sane Voldemort (Harry Potter)', 'Somewhat Good Voldemort (Harry Potter)', 'Harry Potter is the Heir to the House of Black', 'POV Harry Potter', 'Post-Traumatic Stress Disorder - PTSD', 'Mental Health Issues', 'Past Child Abuse']",Harry is betrayed. Harry gets a second chance to do it all over again.,English,249434,54/?,8146,31174,8929,1059787
work_6614155,user-55517,Full circle,tetsurashian,['Harry Potter - J. K. Rowling'],Not Rated,['Choose Not To Use Archive Warnings'],['M/M'],Work in Progress,31 Jan 2019,"['Harry Potter/Tom Riddle | Voldemort', 'Harry Potter/Tom Riddle']","['Harry Potter', 'Tom Riddle | Voldemort']","['Alternate Universe', 'A different kind of soulmate', 'Master of Death Harry Potter', 'Reincarnation', 'Humor', 'Crack Treated Seriously']",(aka 'how to survive endless rebirth with your so-called soulmate'),English,67460,27/?,5054,30650,9392,478369
work_16052816,user-7388,Away Childish Things,lettered,['Harry Potter - J. K. Rowling'],Teen And Up Audiences,['No Archive Warnings Apply'],['M/M'],Complete Work,07 Nov 2018,['Draco Malfoy/Harry Potter'],"['Draco Malfoy', 'Harry Potter']","['Age Regression/De-Aging', 'Past Child Abuse', 'Past Malnutrition', 'Past Neglect', 'Past Touch Deprivation', 'Dyslexia', 'Eating Disorders', 'Verbal Abuse', 'Internalized Homophobia', 'Homophobia', 'Biphobia', 'Homophobic Slurs', 'Pure-blood Bigotry', 'Pure-blood Slurs', 'Crying', 'Grief/Mourning', 'Off-screen death of a secondary character', 'the Death is an Implied Suicide', 'Mommy Issues', 'Daddy Issues', 'Toxic Masculinity', 'Long Hair', 'Emotional Dysfunction', 'Age Difference', 'Blood', 'Bodyswap (kind of)', 'Love Potion/Spell', 'Potions Accident', 'Family', 'Hurt/Comfort', 'heavy on the comfort', 'Endearments', 'Bacon']",Harry gets de-aged.  Malfoy has to help him.,English,153881,13/13,5071,30646,10283,517072
work_4701869,user-103410,Oh God Not Again!,Sarah1281,['Harry Potter - J. K. Rowling'],General Audiences,['No Archive Warnings Apply'],['Gen'],Complete Work,01 Sep 2015,"['Hermione Granger & Harry Potter & Ron Weasley', 'Draco Malfoy & Harry Potter', 'Neville Longbottom & Harry Potter', 'Sirius Black & Remus Lupin & Harry Potter', 'Luna Lovegood & Harry Potter']","['Harry Potter', 'Sirius Black', 'Hermione Granger', 'Ron Weasley', 'Neville Longbottom', 'Draco Malfoy', 'Severus Snape', 'Remus Lupin', 'Luna Lovegood', 'Cedric Diggory', 'Percy Weasley', 'Dobby (Harry Potter)', 'Fred Weasley', 'George Weasley']","['Old Fic', 'Humor', 'Time Travel', 'like literally - Freeform', 'originally posted september13 2008 on ff.net', 'story completed as of december 22 2009', 'also I read all comments', 'of course I read all comments']","So maybe everything didn't work out perfectly for Harry. Still, most of his friends survived, he'd gotten married, and was about to become a father. If only he'd have stayed away from the Veil, he wouldn't have had to go back and do everything AGAIN.",English,150710,50/50,4115,30527,8350,1005478
work_1319809,user-258757,"The Electric Fizzing Prick Pistols, or Whatever",whitmans_kiss,['Harry Potter - J. K. Rowling'],Teen And Up Audiences,['No Archive Warnings Apply'],['M/M'],Complete Work,01 Aug 2013,"['Sirius Black/Remus Lupin', 'James/Lily', 'James Potter/Lily Evans Potter']","['Remus Lupin', 'Sirius Black', 'James Potter', 'Lily Evans Potter', 'Peter Pettigrew']","['Magical Realism', 'Soulmates', 'Soulmate-Identifying Marks', 'Alternate Universe - Soulmates', 'Hogwarts Era', 'Hogwarts Fifth Year', 'Hogwarts Seventh Year', 'MWPP Era', 'Community: rs_games', 'Explicit Language', 'Humor']","Everyone is born with Words on their arm that connect them to their Soulmate. James finds his, Sirius had everything figured out back in First Year, Peter doesn’t talk to girls anyway, and Remus thinks he’d very much just like to put his earmuffs back on and disappear.",English,3816,1/1,455,29932,3316,264336
work_3178065,user-248160,Right Hand Red,lq_traintracks (lumosed_quill),['Harry Potter - J. K. Rowling'],Explicit,['No Archive Warnings Apply'],['M/M'],Complete Work,31 Jan 2015,['Draco Malfoy/Harry Potter'],"['Hermione Granger', 'Ron Weasley', 'Pansy Parkinson', 'Seamus Finnigan', 'Ginny Weasley', 'Neville Longbottom', 'Luna Lovegood', 'Millicent Bulstrode', 'Dean Thomas', 'Blaise Zabini', 'Parvati Patil', 'Padma Patil', 'Portrait Severus Snape', 'Gordon the Ferret', 'OMC', 'Minerva McGonagall']","['Hogwarts Eighth Year', 'Unresolved Sexual Tension', 'Unresolved Romantic Tension', 'Bottom Draco', 'future switching', 'Party Games', 'Drunkenness', 'Hand Jobs', 'Blow Jobs', 'Anal Sex', 'First Time', 'Loss of Virginity', 'Secret Relationship']","Harry felt Malfoy's breath on his lips as they came together over the bottle, hands firmly planted on the floor as though they each needed their familiar soil, refusing to cross into enemy territory. Except that Malfoy no longer felt like his enemy. ",English,73173,3/3,2109,29674,8220,586186
work_7548181,user-8,Slithering,astolat,['Harry Potter - J. K. Rowling'],Explicit,"['Choose Not To Use Archive Warnings', 'Graphic Depictions Of Violence']",['M/M'],Complete Work,21 Jul 2016,['Draco Malfoy/Harry Potter'],"['Draco Malfoy', 'Harry Potter', 'Narcissa Black Malfoy', 'Lucius Malfoy', 'Hermione Granger', 'Andromeda Black Tonks']","['Post-War', 'aftermath of war', 'Reconciliation', 'Courtship']","Draco found the nest down in the Manor’s cellars, while he was clearing them out.",English,27355,1/1,951,29473,7829,358586
work_1704125,user-6004,Dangerous,Faith Wood (faithwood),['Harry Potter - J. K. Rowling'],Explicit,['No Archive Warnings Apply'],['M/M'],Complete Work,28 May 2014,['Draco Malfoy/Harry Potter'],"['Draco Malfoy', 'Harry Potter']","['Knotting', 'Trapped', 'Post-Hogwarts', 'Auror Harry', 'Werewolves', 'Werewolf Draco', 'Scent Kink', 'Size Kink']","Being trapped in a dungeon with Malfoy — who's a werewolf, a former Death Eater, and a giant git — is definitely dangerous. Harry has no reason to be excited. None at all.",English,6342,1/1,232,28897,3456,371058
work_787368,user-56490,"Hey, Potter",SunseticMonster,['Harry Potter - J. K. Rowling'],Mature,['Choose Not To Use Archive Warnings'],['M/M'],Complete Work,06 May 2013,['Draco Malfoy/Harry Potter'],"['Draco Malfoy', 'Harry Potter', 'Ron Weasley', 'Gregory Goyle', 'Pansy Parkinson']","['Ghosts', 'Drinking', 'Mind/Mood Altering Substances', 'Hogwarts Eighth Year', 'Alcohol', 'Drama', 'Fluff and Angst']","Harry returns to Hogwarts for his 8th year, determined not to let Malfoy get to him. But when the snarky teasing starts up again, Harry finds that returning the jibes with compliments has a far more interesting outcome.",English,16024,1/1,371,28734,4493,305693
work_10404927,user-1578010,Harry Potter and the Shadowed Light,Itshannieee,['Harry Potter - J. K. Rowling'],Mature,['No Archive Warnings Apply'],"['M/M', 'F/M']",Work in Progress,16 Aug 2022,"['Harry Potter/Tom Riddle', 'Harry Potter/Voldemort', 'Harry Potter & Neville Longbottom', 'Sirius Black/Severus Snape', 'Lucius Malfoy/Narcissa Black Malfoy', 'Luna Lovegood & Harry Potter', 'Draco Malfoy & Harry Potter']","['Harry Potter', 'Tom Riddle | Voldemort', 'Kreacher (Harry Potter)', 'Ron Weasley', 'Ginny Weasley', 'Molly Weasley', 'Arthur Weasley', 'Hermione Granger', 'Severus Snape', 'Albus Dumbledore', 'Death (Harry Potter)', 'Sirius Black', 'Remus Lupin', 'Draco Malfoy', 'Lucius Malfoy', 'Narcissa Black Malfoy', 'George Weasley', 'Fred Weasley', 'Neville Longbottom', 'Luna Lovegood', 'Minerva McGonagall', 'Filius Flitwick', 'Hannah Abbott', 'Susan Bones', 'Blaise Zabini', 'Pansy Parkinson', 'Goblins (Harry Potter)']","['Manipulative Dumbledore', 'Evil Dumbledore', 'Weasley Bashing', 'Dark Harry', 'Good Death Eaters', 'Good Voldemort', 'Time Travel', 'Master of Death Harry Potter', 'Ravenclaw', 'Ravenclaw Harry', 'Do-Over', 'Pre-Slash', 'Independent Harry', 'Smart Harry', 'Master of Death', 'Soul Bond', 'apparently the dark side does indeed have cookies', 'Hermione Granger Bashing', 'OOC characters', 'OOC Harry', 'BAMF!Harry', 'Time Travel Fix-It', 'Dumbledore Bashing', 'Slow Build', 'Alternate Universe - Canon Divergence', 'BAMF!Goblins', 'Good Tom Riddle', 'Immortal Harry', 'The Deathly Hallows', 'Sane Voldemort', 'Sane Tom Riddle', 'Good Malfoy Family', 'Harry Potter is a Horcrux', 'It may have taken 190000 words but Toms finally back!', 'Manipulative Albus Dumbledore', 'Ron Weasley Bashing', 'Molly Weasley Bashing', 'Ginny Weasley Bashing']","After the final battle Harry learns some unsettling truths about himself and those who he trusts the most. Forced to come to terms with the revelations, Harry decides to get even with those who've wronged him and embrace who he his by going back to when it all started.",English,264177,45/?,3979,28446,8517,944564
